DATAFLOW,LAST UPDATE,freq,indic_ur,cities,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL010C,2020,3962,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL011C,2020,11948,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL012C,2020,6249,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL013C,2020,9807,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL014C,2020,22229,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL015C,2020,10178,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL016C,2020,4732,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL017C,2020,58302,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL018C,2020,17543,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL019C,2020,18127,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL020C,2020,9179,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL021C,2020,5913,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL022C,2020,11550,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL023C,2020,5884,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL024C,2020,4839,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL025C,2020,10899,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL026C,2020,6054,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL027C,2020,4681,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL028C,2020,7885,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL029C,2020,17441,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL030C,2020,4923,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL031C,2020,7113,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL032C,2020,5064,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL033C,2020,12925,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL034C,2020,6809,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL035C,2020,5443,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL036C,2020,4958,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL037C,2020,90752,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL038C,2020,4468,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL039C,2020,6666,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL040C,2020,3478,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL041C,2020,15108,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL042C,2020,42156,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL043C,2020,4311,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL044C,2020,6223,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL045C,2020,10593,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL046C,2020,8057,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,NL047C,2020,9442,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL,2020,2804287,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL001C,2020,167081,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL002C,2020,48313,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL003C,2020,75753,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL004C,2020,64234,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL005C,2020,47830,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL006C,2020,41949,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL007C,2020,29810,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL008C,2020,25275,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL009C,2020,26369,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL010C,2020,22337,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL011C,2020,24450,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL012C,2020,13611,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL013C,2020,15641,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL014C,2020,13081,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL015C,2020,17720,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL016C,2020,10030,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL017C,2020,8860,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL018C,2020,10362,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL019C,2020,5058,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL020C,2020,6041,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL021C,2020,5648,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL022C,2020,4651,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL023C,2020,4244,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL024C,2020,13966,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL025C,2020,13943,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL026C,2020,7841,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL027C,2020,6070,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL028C,2020,7704,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL029C,2020,6239,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL030C,2020,5800,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL031C,2020,5966,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL032C,2020,4310,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL033C,2020,4727,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL034C,2020,4891,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL035C,2020,4729,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL036C,2020,3857,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL037C,2020,4576,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL038C,2020,4870,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL039C,2020,5126,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL040C,2020,4014,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL041C,2020,4415,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL042C,2020,4159,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL043C,2020,4072,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL044C,2020,4417,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL045C,2020,4090,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL046C,2020,3736,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL047C,2020,4794,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL048C,2020,4269,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL049C,2020,3864,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL050C,2020,3550,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL051C,2020,4287,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL052C,2020,5025,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL053C,2020,18524,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL054C,2020,12882,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL055C,2020,12770,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL056C,2020,11946,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL057C,2020,11260,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL058C,2020,12049,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL059C,2020,10004,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL060C,2020,9875,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL061C,2020,9065,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL062C,2020,6836,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL063C,2020,8136,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL064C,2020,6738,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL065C,2020,7649,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL066C,2020,7564,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL067C,2020,6778,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PL068C,2020,6469,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT,2020,563303,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT001C,2020,116167,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT002C,2020,56324,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT003C,2020,12000,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT004C,2020,5550,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT005C,2020,7542,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT006C,2020,6357,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT007C,2020,4666,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT008C,2020,4934,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT009C,2020,4094,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT010C,2020,5116,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT011C,2020,4211,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT012C,2020,4839,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT013C,2020,3509,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT014C,2020,23095,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT015C,2020,9013,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,PT016C,2020,8182,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE,2020,715893,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE001C,2020,138504,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE002C,2020,61422,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE003C,2020,32272,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE005C,2020,9953,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE006C,2020,18391,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE007C,2020,11800,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE008C,2020,10925,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE009C,2020,7366,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE010C,2020,10783,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE011C,2020,10130,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE012C,2020,10457,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE013C,2020,8661,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE014C,2020,7825,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SE015C,2020,6487,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SI001C,2020,20312,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SI002C,2020,7295,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SK,2020,411370,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SK001C,2020,38018,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SK002C,2020,18421,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SK003C,2020,6119,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SK004C,2020,6055,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SK005C,2020,7324,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SK006C,2020,6680,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SK007C,2020,5031,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1104V,SK008C,2020,4227,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE,2020,374051,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE001C,2020,51739,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE002C,2020,21346,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE003C,2020,11952,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE004C,2020,6692,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE005C,2020,13935,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE006C,2020,3613,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE007C,2020,3988,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE008C,2020,4811,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE009C,2020,3436,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE010C,2020,2449,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BE011C,2020,2029,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG,2020,244745,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG001C,2020,57398,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG002C,2020,13303,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG003C,2020,13159,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG004C,2020,6866,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG005C,2020,2831,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG006C,2020,5252,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG007C,2020,1078,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG008C,2020,4597,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG009C,2020,2620,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG010C,2020,2672,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG011C,2020,2599,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG012C,2020,2251,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG013C,2020,2126,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG014C,2020,2021,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG015C,2020,2246,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG016C,2020,2992,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG017C,2020,2988,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,BG018C,2020,1562,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CH001C,2020,10086,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CH002C,2020,35961,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CH003C,2020,16324,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CH004C,2020,12640,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CH005C,2020,11385,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CH006C,2020,6717,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CH007C,2020,5275,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CH008C,2020,2624,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CH009C,2020,3565,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CH010C,2020,2895,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ001C,2020,54789,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ002C,2020,15643,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ003C,2020,10671,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ004C,2020,7007,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ005C,2020,3023,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ006C,2020,3489,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ007C,2020,3709,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ008C,2020,3455,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ009C,2020,3130,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ010C,2020,3647,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ011C,2020,2571,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ012C,2020,2443,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ013C,2020,1614,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ014C,2020,1842,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ015C,2020,2456,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ016C,2020,2466,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ017C,2020,1766,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,CZ018C,2020,2497,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE001C,2020,168782,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE002C,2020,77659,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE003C,2020,70535,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE004C,2020,45624,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE005C,2020,35785,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE006C,2020,20878,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE007C,2020,31085,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE008C,2020,30677,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE009C,2020,26085,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE010C,2020,21197,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE011C,2020,26095,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE012C,2020,21349,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE013C,2020,22327,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE014C,2020,21066,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE015C,2020,13488,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE016C,2020,11787,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE017C,2020,9370,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE018C,2020,10035,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE019C,2020,8934,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE020C,2020,5276,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE021C,2020,5176,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE022C,2020,3194,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE023C,2020,7386,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE024C,2020,4918,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE025C,2020,10187,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE026C,2020,7695,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE027C,2020,1964,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE028C,2020,2475,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE029C,2020,3561,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE030C,2020,9044,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE031C,2020,13278,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE032C,2020,12173,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE033C,2020,13863,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE034C,2020,9132,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE035C,2020,10085,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE036C,2020,10425,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE037C,2020,7178,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE038C,2020,7711,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE039C,2020,4714,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE040C,2020,9925,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE041C,2020,4105,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE042C,2020,2679,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE043C,2020,3634,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE044C,2020,3397,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE045C,2020,2494,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE046C,2020,3953,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE047C,2020,4143,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE048C,2020,3226,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE049C,2020,3373,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE050C,2020,3367,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE051C,2020,3072,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE052C,2020,2703,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE053C,2020,2767,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE054C,2020,4458,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE055C,2020,2912,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE056C,2020,2686,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1105V,DE057C,2020,2232,,
